decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm,apply_url,apply_url_confidence,apply_ats,apply_matched_title,apply_resolve_evidence
later,OpenAI,"Full Stack Software Engineer, Product Explorations",https://jobs.ashbyhq.com/openai/4d1ede8c-3d4c-4503-8408-81e4b68c5c91/application,ashby_sweep,new_grad,,San Francisco,2026-09-03T20:29:00.146+00:00,2026-09-10T13:05:10.845229+00:00,core,cloud_swe,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced. [reused prior-triage identical fields] [reused from 2026-09-09T13 after hard-rule check] [reused prior fingerprint after hard-rule checks],board_fields,program_end,,,,,,
keep,OpenAI,"Physical Design Engineer, Forward Deployed Engineering",https://jobs.ashbyhq.com/openai/18d65004-a399-4a33-80bc-10f33bff2ed0/application,ashby_sweep,new_grad,,San Francisco,2026-09-09T19:23:44.294+00:00,2026-09-10T13:05:10.845229+00:00,core,cloud_swe,high,"fde + fit_priority: Forward Deployed Engineering in the title, San Francisco. Physical-design flavor is a note. Do not invent FDE experience.",board_fields,program_end,,https://jobs.ashbyhq.com/openai/18d65004-a399-4a33-80bc-10f33bff2ed0,exact,ashby,"Physical Design Engineer, Forward Deployed Engineering",title overlap 1.00 on known ashby 'openai'
later,OpenAI,"Quality Engineer, Rack Infrastructure & Site Operations",https://jobs.ashbyhq.com/openai/b71906c2-51a9-4ad7-a744-2390ccdc1ad8/application,ashby_sweep,new_grad,,San Francisco,2026-09-09T18:22:22.536+00:00,2026-09-10T13:05:10.845229+00:00,broad,cloud_swe,medium,"fit_priority: Quality Engineer, Rack Infrastructure — adjacent QA/ops, not a keep. [reused prior fingerprint after hard-rule checks]",board_fields,program_end,,,,,,
later,OpenAI,"Software Engineer, AI for Chip Design",https://jobs.ashbyhq.com/openai/56d541d3-02b5-44d8-b40b-4df72cdd0405/application,ashby_sweep,new_grad,,San Francisco,2026-09-08T23:43:33.720+00:00,2026-09-10T13:05:10.845229+00:00,broad,data_ml,low,"fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal. work_model/location blank — evidence incomplete, not assumed remote. [reused from 2026-09-09T13 after hard-rule check] [reused prior fingerprint after hard-rule checks]",board_fields,program_end,,,,,,
later,OpenAI,"Software Engineer, HSM Infrastructure Security, Consumer Devices",https://jobs.ashbyhq.com/openai/a14780e7-0316-478c-8e6a-d7629c31c49d/application,ashby_sweep,new_grad,,San Francisco,2026-09-04T23:40:07.105+00:00,2026-09-10T13:05:10.845229+00:00,core,cloud_swe,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced. [reused prior-triage identical fields] [reused from 2026-09-09T13 after hard-rule check] [reused prior fingerprint after hard-rule checks],board_fields,program_end,,,,,,
keep,OpenAI,"Software Engineer, Host Assurance",https://jobs.ashbyhq.com/openai/0b9e565a-ae5f-40fc-8350-b59f71f76df1/application,ashby_sweep,new_grad,,San Francisco,2026-09-05T14:19:37.047+00:00,2026-09-10T13:05:10.845229+00:00,core,cloud_swe,medium,"fit_priority: software engineer, host assurance, San Francisco.",board_fields,program_end,,https://jobs.ashbyhq.com/openai/0b9e565a-ae5f-40fc-8350-b59f71f76df1,exact,ashby,"Software Engineer, Host Assurance",title overlap 1.00 on known ashby 'openai'
later,OpenAI,"Software Engineer, Native Learning Experiences",https://jobs.ashbyhq.com/openai/1098311d-3a07-40ad-8107-6245a492a0b3/application,ashby_sweep,new_grad,,San Francisco,2026-09-03T19:51:26.815+00:00,2026-09-10T13:05:10.845229+00:00,core,cloud_swe,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced. [reused prior-triage identical fields] [reused from 2026-09-09T13 after hard-rule check] [reused prior fingerprint after hard-rule checks],board_fields,program_end,,,,,,
keep,Perplexity,"Member of Technical Staff (General Software Engineer, Infrastructure)",https://jobs.ashbyhq.com/perplexity/76c9b39f-aecc-4247-b5f5-ebcd02dff7c3/application,ashby_sweep,new_grad,,San Francisco,2026-09-05T09:23:02.059+00:00,2026-09-10T13:05:10.845229+00:00,core,cloud_swe,medium,"fit_priority: MTS software engineer, infrastructure, San Francisco. Form has external_artifact — nonstandard hold; do not Submit.",board_fields,program_end,,https://jobs.ashbyhq.com/perplexity/76c9b39f-aecc-4247-b5f5-ebcd02dff7c3,exact,ashby,"Member of Technical Staff (General Software Engineer, Infrastructure)",title overlap 1.00 on known ashby 'perplexity'
skip,A Full Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa206be554ed250b2363cec,newgrad_jobs,new_grad_2027_start,Remote,United States,11 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
skip,A Full Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa23b4e44e34250dc0cb9a0,newgrad_jobs,new_grad_2027_start,Remote,United States,11 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa2569444e34250dc0cba27,newgrad_jobs,new_grad_2027_start,Remote,United States,5 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa253081ba58d0180051369,newgrad_jobs,new_grad_2027_start,Remote,United States,6 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa28b0c9d7b4b411c80a9ac,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa242d21ba58d0180051326,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa26b2ca841402ec45acb55,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa26b11e08d606695dac333,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa26acde00d454c63450123,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa26b29e00d454c63450127,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa26bf4a841402ec45acb66,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa26b38a841402ec45acb58,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa26c87f1f3516aabc35b76,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa26c971ba58d018005141c,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa26ad01ba58d0180051403,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa26abba841402ec45acb4f,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa26b66a841402ec45acb5d,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6aa26b94a841402ec45acb60,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
later,Adobe,Quality Engineering Developer - Mobile,https://jobright.ai/jobs/info/6aa1fec30ffb3d4fea6b828d,newgrad_jobs,new_grad_2027_start,On Site,"San Jose, CA",8 hours ago,2026-09-10T13:03:51+00:00,broad,cloud_swe,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
skip,Amazon,"Postdoctoral Scientist, Amazon Robotics Research and AI Development",https://jobright.ai/jobs/info/6a4325775f5e0208c5c2501d,newgrad_jobs,new_grad_2027_start,On Site,"North Reading, MA",18 hours ago,2026-09-10T13:03:51+00:00,,,high,hard_gate: board text is PhD-only (PhD enrolled / postdoc / PhD in title).,board_fields,n/a,,,,,,
skip,Amazon,"Security and Loss Prevention Specialist, NA",https://jobright.ai/jobs/info/6a808f13e2030208f2774f1d,newgrad_jobs,new_grad_2027_start,On Site,"Pflugerville, TX",13 hours ago,2026-09-10T13:03:51+00:00,,,high,"non_target_role: loss-prevention specialist, not SWE/data/ML.",board_fields,n/a,,,,,,
keep,Amazon,"Software Development Engineer I, ML Infra Services, Annapurna Labs",https://jobright.ai/jobs/info/6a4557fb0dd56c76cc2f31f9,newgrad_jobs,new_grad_2027_start,On Site,"Cupertino, CA",17 hours ago,2026-09-10T13:03:51+00:00,core,data_ml,high,"fit_priority: SDE I on ML infra / Annapurna, Cupertino on-site. Early-career ML systems.",board_fields,program_end,,,none,,,
later,AppLovin,Data Scientist – Analytics,https://jobright.ai/jobs/info/6aa09a8a5b2d5633ef3bf9c9,newgrad_jobs,new_grad_2027_start,On Site,"Palo Alto, CA",1 day ago,2026-09-10T13:03:51+00:00,broad,data_ml,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal. [reused from 2026-09-09T13 after hard-rule check] [reused prior fingerprint after hard-rule checks],board_fields,program_end,,,,,,
later,Audible,"Software Development Engineer, iOS",https://jobright.ai/jobs/info/6aa1f4e53272060a8e3f2e8b,newgrad_jobs,new_grad_2027_start,On Site,"Cambridge, MA",12 hours ago,2026-09-10T13:03:51+00:00,broad,cloud_swe,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
later,BCG X,"(Senior) AI Factory Product Builder, United States - BCG X",https://jobright.ai/jobs/info/6a853e4858ded76ad8feac2f,newgrad_jobs,new_grad_2027_start,On Site,"Boston, MA; Brooklyn, NY; Chicago, IL; Dallas, TX; London, England; Los Angeles, CA; Manhattan Beach, CA; Miami, FL; New York, NY; Pittsburgh, PA; San Francisco, CA; Seattle, WA; Washington, DC",19 hours ago,2026-09-10T13:03:51+00:00,broad,data_ml,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
skip,Beth Israel Lahey Health,Postdoctoral Research Fellow in Computational Oncology,https://jobright.ai/jobs/info/6a7b83a8ecfd2977075398c6,newgrad_jobs,new_grad_2027_start,On Site,"Boston, MA",17 hours ago,2026-09-10T13:03:51+00:00,,,high,hard_gate: board text is PhD-only (PhD enrolled / postdoc / PhD in title).,board_fields,n/a,,,,,,
later,Boeing,"Software Engineer (Associate, Experienced or Senior) | Bixby",https://jobright.ai/jobs/info/6aa1beda2f936e4a53dadc80,newgrad_jobs,new_grad_2027_start,On Site,"Seal Beach, CA; El Segundo, CA",9 hours ago,2026-09-10T13:03:51+00:00,broad,cloud_swe,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
keep,Booz Allen Hamilton,Data Scientist,https://jobright.ai/jobs/info/6a8dc5d8d34f700f87fd5d4b,newgrad_jobs,new_grad_2027_start,On Site,"Washington, DC",1 day ago,2026-09-10T13:03:51+00:00,core,data_ml,medium,"fit_priority: Booz Allen Data Scientist, US on-site. Generic title — leave apply_url unresolved if Workday twins exist.",board_fields,program_end,,,weak,,,"cleared McLean Workday R0229815-1; Jobright locations are Washington DC and Fort Meade / Annapolis Junction — location twins, wrong link worse than none"
keep,Booz Allen Hamilton,Data Scientist,https://jobright.ai/jobs/info/6a9b4e36d5ff1f3f1c39ec0a,newgrad_jobs,new_grad_2027_start,On Site,"Fort Meade, MD; Annapolis Junction, MD",1 day ago,2026-09-10T13:03:51+00:00,core,data_ml,medium,"fit_priority: Booz Allen Data Scientist, US on-site. Generic title — leave apply_url unresolved if Workday twins exist.",board_fields,program_end,,,weak,,,"cleared McLean Workday R0229815-1; Jobright locations are Washington DC and Fort Meade / Annapolis Junction — location twins, wrong link worse than none"
later,Capgemini,Associate Data Scientist,https://jobright.ai/jobs/info/6aa18f583272060a8e3f07b0,newgrad_jobs,new_grad_2027_start,On Site,"Houston, TX",19 hours ago,2026-09-10T13:03:51+00:00,broad,data_ml,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
keep,Crowe,Machine Learning Software Engineer 1,https://jobright.ai/jobs/info/6a7f6404ad9ff00c26baded5,newgrad_jobs,new_grad_2027_start,On Site,"Chicago, IL; Washington, DC; Tallahassee, FL; Sarasota, FL; Hartford, CT; Nashville, TN; Costa Mesa, CA; San Jose, CA; Atlanta, GA; Boston, MA; Burlington, VT; Cleveland, OH; Columbus, OH; Dallas, TX; Denver, CO; Fort Lauderdale, FL; Fort Wayne, IN; Grand Rapids, MI; Indianapolis, IN; Knoxville, TN; Lexington, KY; Livingston, NJ; Plano, TX; Louisville, KY; Los Angeles, CA; Miami, FL; The Woodlands, TX; New York, NY; Oakbrook Terrace, IL; Sacramento, CA; San Francisco, CA; South Bend, IN; Springfield, IL; Tampa, FL; Houston, TX; Austin, TX; Charlotte, NC",19 hours ago,2026-09-10T13:03:51+00:00,core,data_ml,medium,"fit_priority: machine-learning software engineer 1, US on-site early-career.",board_fields,program_end,,,none,,,
later,Dell Technologies,"Process Automation Expert - AI Servers Technical Support - Round Rock, TX",https://jobright.ai/jobs/info/6aa1ab743272060a8e3f171b,newgrad_jobs,new_grad_2027_start,On Site,"Texas, United States; Round Rock, TX",18 hours ago,2026-09-10T13:03:51+00:00,broad,data_ml,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
later,Dell Technologies,"Process Automation Expert - AI Servers Technical Support - Round Rock, TX",https://jobright.ai/jobs/info/6aa1976c3272060a8e3f0d19,newgrad_jobs,new_grad_2027_start,On Site,"Texas, United States; Round Rock, TX",19 hours ago,2026-09-10T13:03:51+00:00,broad,data_ml,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
later,Deloitte,"Palantir Developer, Consultant",https://jobright.ai/jobs/info/6aa1d953dbc0e60e37e13f57,newgrad_jobs,new_grad_2027_start,On Site,"Washington, DC; McLean, VA; Richmond, VA; Baltimore, MD; Arlington, VA",6 hours ago,2026-09-10T13:03:51+00:00,broad,cloud_swe,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
later,Deutsche Bank,AFC Modelling - Data Scientist - Analyst - Vice President,https://jobright.ai/jobs/info/6a79ec5167a1ad0bc53d07e4,newgrad_jobs,new_grad_2027_start,Hybrid,"New York, NY",13 hours ago,2026-09-10T13:03:51+00:00,practice,data_ml,high,fit_priority: Data Scientist Analyst Vice President is above new-grad. [reused prior fingerprint after hard-rule checks],board_fields,n/a,,,,,,
skip,EY,Tax Technology and Transformation - Advanced Technologies - Data Scientist - Analyst #1806,https://jobright.ai/jobs/info/6aa1908e3272060a8e3f0826,newgrad_jobs,new_grad_2027_start,Remote,United States,1 day ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
later,General Dynamics,Systems Engineer - FCSWG Process Master,https://jobright.ai/jobs/info/6aa1f20bdbc0e60e37e14577,newgrad_jobs,new_grad_2027_start,On Site,"Pittsfield, MA",13 hours ago,2026-09-10T13:03:51+00:00,broad,cloud_swe,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
later,Guidehouse,"Data Scientist, Consultant (Utilities)",https://jobright.ai/jobs/info/6aa1934e500b01124c77d873,newgrad_jobs,new_grad_2027_start,On Site,"Boulder, CO; New York, NY; Arlington, VA; Austin, TX; Chicago, IL; Philadelphia, PA; Atlanta, GA; Boston, MA",1 day ago,2026-09-10T13:03:51+00:00,broad,data_ml,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
keep,IBM,Associate Data Scientist 2027 - AI & Data Analytics,https://jobright.ai/jobs/info/6a9e23d7a7ba386c5d670e00,newgrad_jobs,new_grad_2027_start,On Site,"Chicago, IL",22 hours ago,2026-09-10T13:03:51+00:00,core,data_ml,high,"fit_priority: IBM associate data scientist 2027, Chicago on-site.",board_fields,program_end,,,none,,,
keep,IBM,Data Scientist & AI ELH - RTP 2027,https://jobright.ai/jobs/info/6aa0599e500b01124c778721,newgrad_jobs,new_grad_2027_start,Hybrid,"Durham, NC",1 day ago,2026-09-10T13:03:51+00:00,core,data_ml,high,"fit_priority: 2027 early-career DS/AI, RTP hybrid.",board_fields,program_end,,,none,,,
skip,Innodata Inc.,Generative AI Associate - Flexible Hours,https://jobright.ai/jobs/info/6a546fee8576ec69c01532e8,newgrad_jobs,new_grad_2027_start,Remote,United States,55 minutes ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
later,JetBlue,Data Science Analyst Revenue Management,https://jobright.ai/jobs/info/6aa18d002f936e4a53dac53c,newgrad_jobs,new_grad_2027_start,Hybrid,"Long Island City, NY",15 hours ago,2026-09-10T13:03:51+00:00,broad,data_ml,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
later,Knowesis Inc.,Data Scientist I,https://jobright.ai/jobs/info/6a556d1bae07d60a8d0116bb,newgrad_jobs,new_grad_2027_start,On Site,"Alexandria, VA",22 hours ago,2026-09-10T13:03:51+00:00,broad,data_ml,medium,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal. [reused prior fingerprint after hard-rule checks],board_fields,program_end,,,,,,
later,Levelpath,AI Solutions Specialist,https://jobright.ai/jobs/info/6aa1df3ddbc0e60e37e14121,newgrad_jobs,new_grad_2027_start,On Site,"North Collins, NY",14 hours ago,2026-09-10T13:03:51+00:00,broad,data_ml,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
later,Levelpath,AI Solutions Specialist,https://jobright.ai/jobs/info/6aa1deb1500b01124c77f729,newgrad_jobs,new_grad_2027_start,On Site,"San Francisco, CA; Fort Collins, CO; New York, NY",14 hours ago,2026-09-10T13:03:51+00:00,broad,data_ml,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
later,Lyft,Software Engineer,https://jobright.ai/jobs/info/6aa1e8052f936e4a53daeaee,newgrad_jobs,new_grad_2027_start,Hybrid,"San Francisco, CA",13 hours ago,2026-09-10T13:03:51+00:00,broad,cloud_swe,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
skip,Natera,Bioinformatician,https://jobright.ai/jobs/info/6aa1e878dbc0e60e37e1439d,newgrad_jobs,new_grad_2027_start,Remote,United States,10 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
later,Naval Nuclear Laboratory (FMP),"Data Scientist, Entry Level",https://jobright.ai/jobs/info/6a98e37eaf954907d65748d4,newgrad_jobs,new_grad_2027_start,On Site,"West Mifflin, PA",1 day ago,2026-09-10T13:03:51+00:00,broad,data_ml,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal. [reused from 2026-09-09T13 after hard-rule check] [reused prior fingerprint after hard-rule checks],board_fields,program_end,,,,,,
keep,Northrop Grumman,2027 Associate Software Engineer / Software Engineer - Roy UT,https://jobright.ai/jobs/info/6aa0676dea127c3794696dad,newgrad_jobs,new_grad_2027_start,On Site,"Roy, UT",8 hours ago,2026-09-10T13:03:51+00:00,core,cloud_swe,medium,"fit_priority: 2027 associate software engineer, Roy UT on-site. export_compliance is not a skip.",board_fields,program_end,,,none,,,
later,Northrop Grumman,CNO Analyst/Programmer (TG),https://jobright.ai/jobs/info/6aa1e8f32f936e4a53daeb23,newgrad_jobs,new_grad_2027_start,On Site,"Annapolis Junction, MD; San Diego, CA; Aurora, CO; Raleigh, NC",13 hours ago,2026-09-10T13:03:51+00:00,broad,cloud_swe,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
keep,Notion,"Software Engineer, Early Career (AI)",https://jobright.ai/jobs/info/6a4c0a58c2d11a6a46679b39,newgrad_jobs,new_grad_2027_start,Hybrid,"San Francisco, CA",12 hours ago,2026-09-10T13:03:51+00:00,core,cloud_swe,high,"fit_priority: early-career AI software engineer, San Francisco hybrid.",board_fields,program_end,,https://jobs.ashbyhq.com/notion/85947779-6b87-466a-98bc-30a640448c28,exact,ashby,"Software Engineer, Early Career (AI)",title overlap 1.00 on known ashby 'notion'
later,Nuro,Software Operations Specialist (12 month duration),https://jobright.ai/jobs/info/6aa1f462ef23570cae246f79,newgrad_jobs,new_grad_2027_start,On Site,"Mountain View, CA",12 hours ago,2026-09-10T13:03:51+00:00,broad,cloud_swe,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
keep,Oscar Health,Data Scientist I,https://jobright.ai/jobs/info/6a7b6ee877e6b569c61c0754,newgrad_jobs,new_grad_2027_start,Hybrid,"New York, NY; Los Angeles, CA; Tempe, AZ",1 day ago,2026-09-10T13:03:51+00:00,core,health_ai,high,"fit_priority: Data Scientist I, US hybrid (NY / LA / Tempe).",board_fields,program_end,,https://job-boards.greenhouse.io/oscar/jobs/7592274,exact,greenhouse,Data Scientist I,normalized hioscar career-page gh_jid to Greenhouse oscar 7592274 (unique Data Scientist I NY)
skip,RLink Solutions,LLM – AI Quality Analyst,https://jobright.ai/jobs/info/6aa1f5772f936e4a53daee7c,newgrad_jobs,new_grad_2027_start,Remote,United States,12 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
later,Serco,Software Engineer I,https://jobright.ai/jobs/info/6aa1d01a0ffb3d4fea6b7472,newgrad_jobs,new_grad_2027_start,Hybrid,"Orlando, FL",12 hours ago,2026-09-10T13:03:51+00:00,broad,cloud_swe,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
later,SpaceX,"Operations Engineer, Applied AI (Application Software)",https://jobright.ai/jobs/info/6a693d7a05bae84301b5b391,newgrad_jobs,new_grad_2027_start,On Site,"Redmond, WA",20 hours ago,2026-09-10T13:03:51+00:00,broad,data_ml,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
later,SpaceX,"Operations Engineer, Applied AI (Application Software)",https://jobright.ai/jobs/info/6a693d783b549b0b531d49d0,newgrad_jobs,new_grad_2027_start,On Site,"Hawthorne, CA; Vandenberg Space Force Base, CA",20 hours ago,2026-09-10T13:03:51+00:00,broad,data_ml,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
later,Stanford University,Research Data Analyst (12-Month Fixed-Term),https://jobright.ai/jobs/info/6a6920cab22f1b56a602ae49,newgrad_jobs,new_grad_2027_start,On Site,"Stanford, CA",9 hours ago,2026-09-10T13:03:51+00:00,practice,data_ml,medium,"fit_priority: research/data analyst, not SWE/ML engineer. [reused prior fingerprint after hard-rule checks]",board_fields,program_end,,,,,,
later,True Anomaly,"Machine Learning Engineer (II-III), Space Agentic AI",https://jobright.ai/jobs/info/6aa1aec1500b01124c77e65e,newgrad_jobs,new_grad_2027_start,On Site,"Denver, CO; Long Beach, CA",16 hours ago,2026-09-10T13:03:51+00:00,broad,data_ml,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
skip,Unite Us,"Analyst, Business Analytics",https://jobright.ai/jobs/info/6aa19137ef23570cae244965,newgrad_jobs,new_grad_2027_start,Remote,United States,12 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
later,University of Iowa,Enrollment Research Scientist,https://jobright.ai/jobs/info/6aa0bd355b2d5633ef3c054c,newgrad_jobs,new_grad_2027_start,On Site,"Iowa City, IA",1 day ago,2026-09-10T13:03:51+00:00,practice,data_ml,medium,"fit_priority: adjacent analytics / QA-test / systems / BI — related, not a keep. [reused from 2026-09-09T13 after hard-rule check] [reused prior fingerprint after hard-rule checks]",board_fields,program_end,,,,,,
later,University of Iowa,Enrollment Research Scientist,https://jobright.ai/jobs/info/6aa071ce5b2d5633ef3bea4a,newgrad_jobs,new_grad_2027_start,On Site,"Iowa City, IA",1 day ago,2026-09-10T13:03:51+00:00,practice,data_ml,medium,"fit_priority: adjacent analytics / QA-test / systems / BI — related, not a keep. [reused from 2026-09-09T13 after hard-rule check] [reused prior fingerprint after hard-rule checks]",board_fields,program_end,,,,,,
later,Viasat,Embedded Software Engineer,https://jobright.ai/jobs/info/6a9e3b0749f4604c7894decc,newgrad_jobs,new_grad_2027_start,Hybrid,"Duluth, GA; Carlsbad, CA",14 hours ago,2026-09-10T13:03:51+00:00,broad,cloud_swe,low,fit_priority: in-scope SWE/data/ML but no clear 2027 intern or early-career keep signal.,board_fields,program_end,,,,,,
skip,Volga Partners,German Language Data Evaluator,https://jobright.ai/jobs/info/6aa05a55ea127c379469693e,newgrad_jobs,new_grad_2027_start,Remote,United States,16 hours ago,2026-09-10T13:03:51+00:00,,,high,remote: work_model is fully remote / remote-only.,board_fields,n/a,,,,,,
