decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm,apply_url,apply_url_confidence,apply_ats,apply_matched_title,apply_resolve_evidence
later,Clera,Full Stack Engineer,https://jobs.ashbyhq.com/clera/2cbc37a1-b5ea-4380-bed6-eb59198690b7/application,ashby_sweep,new_grad,,San Mateo,2026-09-01T17:12:58.696+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/2cbc37a1-b5ea-4380-bed6-eb59198690b7/application,exact,ashby,Full Stack Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Full Stack Engineer,https://jobs.ashbyhq.com/clera/74ee6e45-e7a1-436b-b3be-b47d244c3507/application,ashby_sweep,new_grad,,Munich,2026-09-05T17:26:51.846+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: Munich work location.,board_fields,n/a,,https://jobs.ashbyhq.com/clera/74ee6e45-e7a1-436b-b3be-b47d244c3507/application,exact,ashby,Full Stack Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Full-Stack Engineer,https://jobs.ashbyhq.com/clera/2b455a50-782c-4b38-87c1-bbc7661503b6/application,ashby_sweep,new_grad,,Munich,2026-09-01T02:44:40.838+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Munich).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/2b455a50-782c-4b38-87c1-bbc7661503b6/application,exact,ashby,Full-Stack Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Full-Stack Software Engineer,https://jobs.ashbyhq.com/clera/2661eff9-fff4-4295-af88-3ab4146bf8dd/application,ashby_sweep,new_grad,,Berlin,2026-09-03T17:04:39.239+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Berlin).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/2661eff9-fff4-4295-af88-3ab4146bf8dd/application,exact,ashby,Full-Stack Software Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
keep,Clera,ML Infrastructure Engineer,https://jobs.ashbyhq.com/clera/af935737-b4e1-4cdc-b303-8c8a49bbae44/application,ashby_sweep,new_grad,,San Mateo,2026-09-01T17:25:26.097+00:00,2026-09-06T22:06:02.016237+00:00,core,cloud_swe,high,"fit_priority: ML infrastructure engineer, San Mateo.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/af935737-b4e1-4cdc-b303-8c8a49bbae44/application,exact,ashby,ML Infrastructure Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Platform Engineer,https://jobs.ashbyhq.com/clera/bbfdca69-a299-404e-984c-0d86a712f773/application,ashby_sweep,new_grad,,Singapore,2026-09-03T17:03:57.433+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Singapore).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/bbfdca69-a299-404e-984c-0d86a712f773/application,exact,ashby,Platform Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Product Engineer,https://jobs.ashbyhq.com/clera/8ca6067c-205d-43ee-81c5-d824ff169f8e/application,ashby_sweep,new_grad,,Berlin,2026-08-31T17:26:24.119+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Berlin).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/8ca6067c-205d-43ee-81c5-d824ff169f8e/application,exact,ashby,Product Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Product Engineer,https://jobs.ashbyhq.com/clera/0a128df3-d444-4e4c-b54b-8e66e9e9e137/application,ashby_sweep,new_grad,,San Francisco,2026-09-03T01:48:49.452+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/0a128df3-d444-4e4c-b54b-8e66e9e9e137/application,exact,ashby,Product Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Product Engineer (Mid-Level),https://jobs.ashbyhq.com/clera/46af4dfc-8ade-4246-a006-16499d2d67d5/application,ashby_sweep,new_grad,,San Francisco,2026-09-02T17:21:06.336+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/46af4dfc-8ade-4246-a006-16499d2d67d5/application,exact,ashby,Product Engineer (Mid-Level),ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Clera,Product Engineer (Software Engineer),https://jobs.ashbyhq.com/clera/968cbd8e-1e8d-4f8b-880d-ffe990535144/application,ashby_sweep,new_grad,,San Francisco,2026-09-01T17:07:39.589+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,"fit_priority: US Clera agency posting; related SWE/product/founding role, lower priority than named ML/FDE keeps.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/968cbd8e-1e8d-4f8b-880d-ffe990535144/application,exact,ashby,Product Engineer (Software Engineer),ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
keep,Clera,"Research Engineer / Research Scientist, Robotics and Physical AI",https://jobs.ashbyhq.com/clera/016ddc17-e15d-4edf-9f59-57cb6f6319ff/application,ashby_sweep,new_grad,,San Francisco,2026-09-03T17:12:57.630+00:00,2026-09-06T22:06:02.016237+00:00,core,data_ml,high,"fit_priority: research engineer / scientist, robotics and physical AI, San Francisco.",board_fields,program_end,,https://jobs.ashbyhq.com/clera/016ddc17-e15d-4edf-9f59-57cb6f6319ff/application,exact,ashby,"Research Engineer / Research Scientist, Robotics and Physical AI",ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,"Research Engineer, Benchmarks",https://jobs.ashbyhq.com/clera/a7dd5a12-a968-46a9-97dd-08e3fd2f9082/application,ashby_sweep,new_grad,,Singapore,2026-09-04T17:12:00.107+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Singapore).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/a7dd5a12-a968-46a9-97dd-08e3fd2f9082/application,exact,ashby,"Research Engineer, Benchmarks",ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,"Research Engineer, QC Automation",https://jobs.ashbyhq.com/clera/cbc91fa3-9667-4974-b81c-aebb2dd0a932/application,ashby_sweep,new_grad,,Singapore,2026-09-04T17:10:20.975+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Singapore).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/cbc91fa3-9667-4974-b81c-aebb2dd0a932/application,exact,ashby,"Research Engineer, QC Automation",ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,"Research Engineer, Synthetic Data",https://jobs.ashbyhq.com/clera/77d358cd-b738-4b63-b448-f0af2014dcda/application,ashby_sweep,new_grad,,Singapore,2026-09-04T17:15:24.694+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Singapore).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/77d358cd-b738-4b63-b448-f0af2014dcda/application,exact,ashby,"Research Engineer, Synthetic Data",ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Robot Learning Engineer,https://jobs.ashbyhq.com/clera/708a6e63-a4df-4a09-a88c-b8e51c1c6506/application,ashby_sweep,new_grad,,Munich,2026-08-31T17:23:53.165+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Munich).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/708a6e63-a4df-4a09-a88c-b8e51c1c6506/application,exact,ashby,Robot Learning Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Software Engineer - AI,https://jobs.ashbyhq.com/clera/c2e5b43d-9640-4968-970e-39421ac33178/application,ashby_sweep,new_grad,,Berlin,2026-09-04T17:16:12.748+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Berlin).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/c2e5b43d-9640-4968-970e-39421ac33178/application,exact,ashby,Software Engineer - AI,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,"Software Engineer, Foundation",https://jobs.ashbyhq.com/clera/bb8ac4e3-5e23-4237-8279-2bd449b58dab/application,ashby_sweep,new_grad,,Berlin,2026-09-05T17:09:20.205+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: Berlin work location.,board_fields,n/a,,https://jobs.ashbyhq.com/clera/bb8ac4e3-5e23-4237-8279-2bd449b58dab/application,exact,ashby,"Software Engineer, Foundation",ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Solutions Engineer,https://jobs.ashbyhq.com/clera/88592b8a-8ddb-41d2-a467-755eebcd0d83/application,ashby_sweep,new_grad,,Munich,2026-09-01T03:14:43.764+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Munich).,board_fields,n/a,,https://jobs.ashbyhq.com/clera/88592b8a-8ddb-41d2-a467-755eebcd0d83/application,exact,ashby,Solutions Engineer,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
skip,Clera,Talent AI Operator,https://jobs.ashbyhq.com/clera/2dfd0c20-ab97-4175-93f1-7854420ba612/application,ashby_sweep,new_grad,,San Francisco,2026-09-01T17:06:43.707+00:00,2026-09-06T22:06:02.016237+00:00,,,high,"non_target_role: talent/ops operator, not SWE/ML.",board_fields,n/a,,https://jobs.ashbyhq.com/clera/2dfd0c20-ab97-4175-93f1-7854420ba612/application,exact,ashby,Talent AI Operator,ashby_sweep applyUrl restored; title-guess on the agency board attaches a different requisition. Do not add Clera to careers_boards.yaml.
later,Etched,"Silicon Validation Engineer, Software",https://jobs.ashbyhq.com/etched/82622c6f-9b8f-44d1-b8fc-2d4634f5abbf/application,ashby_sweep,new_grad,,San Jose,2026-09-03T06:35:39.271+00:00,2026-09-06T22:06:02.016237+00:00,broad,cloud_swe,medium,fit_priority: adjacent or experienced specialist SWE/support/analytics; not a clear new-grad target.,board_fields,program_end,,,,,,
skip,OpenAI,AI Support Engineer - Singapore (Korean Speaking),https://jobs.ashbyhq.com/openai/c8270289-d73d-4ad6-8cae-2b537f8d9062/application,ashby_sweep,new_grad,,Singapore,2026-09-01T23:35:29.750+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Singapore).,board_fields,n/a,,,,,,
skip,OpenAI,AI Support Engineer - Tokyo (Korean Speaking),https://jobs.ashbyhq.com/openai/3dcfbfbf-9ac2-46fe-8cce-4e2660d98be4/application,ashby_sweep,new_grad,,"Tokyo, Japan",2026-09-01T23:37:44.153+00:00,2026-09-06T22:06:02.016237+00:00,,,high,"non_us_location: work location is outside the US (Tokyo, Japan).",board_fields,n/a,,,,,,
later,OpenAI,"AI Support Engineer, Government - San Francisco, CA",https://jobs.ashbyhq.com/openai/48993416-b5f5-4c3f-b7c8-b8ca7c2395e0/application,ashby_sweep,new_grad,,San Francisco,2026-08-31T21:38:54.505+00:00,2026-09-06T22:06:02.016237+00:00,practice,cloud_swe,medium,fit_priority: adjacent or experienced specialist SWE/support/analytics; not a clear new-grad target.,board_fields,program_end,,,,,,
later,OpenAI,"AI Support Engineer, Government - Washington, D.C.",https://jobs.ashbyhq.com/openai/6d1d835d-5882-4191-b78e-fd04a4c05f11/application,ashby_sweep,new_grad,,"Washington, DC",2026-08-31T21:38:56.669+00:00,2026-09-06T22:06:02.016237+00:00,practice,cloud_swe,medium,fit_priority: adjacent or experienced specialist SWE/support/analytics; not a clear new-grad target.,board_fields,program_end,,,,,,
later,OpenAI,"Applied AI Engineer, Cyber, Government",https://jobs.ashbyhq.com/openai/be7b1bf5-37ab-40f7-9ec1-e9732244f12a/application,ashby_sweep,new_grad,,"Washington, DC",2026-09-01T21:15:47.771+00:00,2026-09-06T22:06:02.016237+00:00,core,data_ml,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced.,board_fields,program_end,,,,,,
skip,OpenAI,Codex Deployment Engineer,https://jobs.ashbyhq.com/openai/c8d3feee-2b6a-4ef7-b8c0-90bbd1381c1f/application,ashby_sweep,new_grad,,São Paulo,2026-09-02T21:03:19.532+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (São Paulo).,board_fields,n/a,,,,,,
later,OpenAI,"Full Stack Software Engineer, Product Explorations",https://jobs.ashbyhq.com/openai/4d1ede8c-3d4c-4503-8408-81e4b68c5c91/application,ashby_sweep,new_grad,,San Francisco,2026-09-03T20:29:00.146+00:00,2026-09-06T22:06:02.016237+00:00,core,cloud_swe,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced.,board_fields,program_end,,,,,,
later,OpenAI,"People Research Data Scientist, AI Fairness & Bias",https://jobs.ashbyhq.com/openai/cadb7c24-2aea-4b98-a793-65ae9388b5d6/application,ashby_sweep,new_grad,,San Francisco,2026-08-31T16:39:50.950+00:00,2026-09-06T22:06:02.016237+00:00,core,data_ml,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced.,board_fields,program_end,,,,,,
later,OpenAI,"Product Engineer, Ona",https://jobs.ashbyhq.com/openai/c442eab0-b8b4-40f6-b0f2-0fc91aea294a/application,ashby_sweep,new_grad,,San Francisco,2026-09-02T22:01:40.432+00:00,2026-09-06T22:06:02.016237+00:00,core,cloud_swe,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced.,board_fields,program_end,,,,,,
later,OpenAI,"Software Engineer, HSM Infrastructure Security, Consumer Devices",https://jobs.ashbyhq.com/openai/a14780e7-0316-478c-8e6a-d7629c31c49d/application,ashby_sweep,new_grad,,San Francisco,2026-09-04T23:40:07.105+00:00,2026-09-06T22:06:02.016237+00:00,core,cloud_swe,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced.,board_fields,program_end,,,,,,
keep,OpenAI,"Software Engineer, Host Assurance",https://jobs.ashbyhq.com/openai/0b9e565a-ae5f-40fc-8350-b59f71f76df1/application,ashby_sweep,new_grad,,San Francisco,2026-09-05T14:19:37.047+00:00,2026-09-06T22:06:02.016237+00:00,core,cloud_swe,medium,"fit_priority: software engineer, host assurance, San Francisco. Not labeled new-grad; still core cloud_swe.",board_fields,program_end,,https://jobs.ashbyhq.com/openai/0b9e565a-ae5f-40fc-8350-b59f71f76df1,exact,ashby,"Software Engineer, Host Assurance",title overlap 1.00 on known ashby 'openai'
skip,OpenAI,"Software Engineer, Integrity Foundations - London",https://jobs.ashbyhq.com/openai/46703db4-6023-4ac6-93a8-22dc95009945/application,ashby_sweep,new_grad,,"London, UK",2026-08-31T22:30:25.325+00:00,2026-09-06T22:06:02.016237+00:00,,,high,"non_us_location: work location is outside the US (London, UK).",board_fields,n/a,,,,,,
later,OpenAI,"Software Engineer, Native Learning Experiences",https://jobs.ashbyhq.com/openai/1098311d-3a07-40ad-8107-6245a492a0b3/application,ashby_sweep,new_grad,,San Francisco,2026-09-03T19:51:26.815+00:00,2026-09-06T22:06:02.016237+00:00,core,cloud_swe,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced.,board_fields,program_end,,,,,,
later,OpenAI,"Software Engineer, Safety Engineering",https://jobs.ashbyhq.com/openai/9371f837-70ef-4387-a4b7-70f252b04aa5/application,ashby_sweep,new_grad,,San Francisco,2026-08-31T19:44:52.442+00:00,2026-09-06T22:06:02.016237+00:00,core,cloud_swe,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced.,board_fields,program_end,,,,,,
later,OpenAI,"Systems Integration Engineer, Build Systems | Consumer Devices",https://jobs.ashbyhq.com/openai/9104a37c-6ae0-499b-a2f7-2785e63b5f0c/application,ashby_sweep,new_grad,,San Francisco,2026-08-31T16:53:57.877+00:00,2026-09-06T22:06:02.016237+00:00,core,cloud_swe,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced.,board_fields,program_end,,,,,,
later,OpenAI,"Systems Test Engineer, End-to-End Validation | Consumer Devices",https://jobs.ashbyhq.com/openai/393b88d7-1fbc-466a-9108-a7c1bafeb8d8/application,ashby_sweep,new_grad,,San Francisco,2026-09-01T16:48:47.506+00:00,2026-09-06T22:06:02.016237+00:00,practice,cloud_swe,medium,fit_priority: adjacent or experienced specialist SWE/support/analytics; not a clear new-grad target.,board_fields,program_end,,,,,,
skip,Perplexity,Internship - Machine Learning Research Engineer,https://jobs.ashbyhq.com/perplexity/b9e1ff15-d52a-46d5-abf0-26460f2a116c/application,ashby_sweep,new_grad,,Berlin,2026-09-02T10:35:02.552+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Berlin).,board_fields,n/a,,,,,,
skip,Perplexity,Member of Technical Staff (Search Quality Analyst),https://jobs.ashbyhq.com/perplexity/3b349a2f-360e-44e6-a57d-6a87bc3016a7/application,ashby_sweep,new_grad,,Belgrade,2026-09-02T10:31:55.436+00:00,2026-09-06T22:06:02.016237+00:00,,,high,non_us_location: work location is outside the US (Belgrade).,board_fields,n/a,,,,,,
keep,Perplexity,"Member of Technical Staff (Software Engineer, Infrastructure)",https://jobs.ashbyhq.com/perplexity/76c9b39f-aecc-4247-b5f5-ebcd02dff7c3/application,ashby_sweep,new_grad,,San Francisco,2026-09-05T09:23:02.059+00:00,2026-09-06T22:06:02.016237+00:00,core,cloud_swe,medium,"fit_priority: MTS software engineer, infrastructure, San Francisco. Form probe timed out; still a US infra SWE.",board_fields,program_end,,https://jobs.ashbyhq.com/perplexity/76c9b39f-aecc-4247-b5f5-ebcd02dff7c3,exact,ashby,"Member of Technical Staff (Software Engineer, Infrastructure)",title overlap 1.00 on known ashby 'perplexity'
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6a9d04322c964816f65ea53f,newgrad_jobs,new_grad_2027_start,Remote,United States,15 hours ago,2026-09-06T22:04:07+00:00,,,high,remote: work_model Remote / United States. Helping Hand / Full Renovation data-analyst cluster.,board_fields,n/a,,,,,,
skip,A Helping Hand Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6a9cf7cadacf777321a8f199,newgrad_jobs,new_grad_2027_start,Remote,United States,16 hours ago,2026-09-06T22:04:07+00:00,,,high,remote: work_model Remote / United States. Helping Hand / Full Renovation data-analyst cluster.,board_fields,n/a,,,,,,
skip,Achieve,Data Scientist (AHL),https://jobright.ai/jobs/info/6a696efd5f8d2a1f3a1120b9,newgrad_jobs,new_grad_2027_start,Remote,United States,2 days ago,2026-09-06T22:04:07+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
skip,Achieve,Data Scientist (AHL),https://jobright.ai/jobs/info/6a69ee4519d76667a2abccd7,newgrad_jobs,new_grad_2027_start,Remote,United States,2 days ago,2026-09-06T22:04:07+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
skip,Aflac,"Data Analyst Job Details | Aflac, Incorporated",https://jobright.ai/jobs/info/6a9c82ba75edfa11b470e3ee,newgrad_jobs,new_grad_2027_start,Remote,United States,1 day ago,2026-09-06T22:04:07+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
later,Amazon Science,"Applied Scientist, Worldwide Grocery Stores - Data and Science",https://jobright.ai/jobs/info/6a9c985d68f82b4036736a59,newgrad_jobs,new_grad_2027_start,On Site,"Seattle, WA",23 hours ago,2026-09-06T22:04:07+00:00,broad,data_ml,low,fit_priority: Amazon Science applied scientist (grocery stores). Often PhD-shaped; board text is not explicit PhD-only so not hard_gate. Seattle on-site.,board_fields,program_end,,,,,,
later,Astrodyne TDI,Jr. Firmware Engineer,https://jobright.ai/jobs/info/6a74a2f47b3417772ade0a5e,newgrad_jobs,new_grad_2027_start,On Site,"Hackettstown, NJ",2 hours ago,2026-09-06T22:04:07+00:00,practice,cloud_swe,medium,"fit_priority: junior firmware engineer, Hackettstown on-site (embedded/firmware, not cloud_swe).",board_fields,program_end,,,,,,
keep,Axon,AI Scientist I,https://jobright.ai/jobs/info/6a3dc2f7122f340d29cf1fa2,newgrad_jobs,new_grad_2027_start,Hybrid,"Seattle, WA",1 day ago,2026-09-06T22:04:07+00:00,core,data_ml,high,"fit_priority: AI Scientist I, Seattle hybrid.",board_fields,program_end,,https://job-boards.greenhouse.io/axon/jobs/7746492003,exact,greenhouse,AI Scientist I,title overlap 1.00 on known greenhouse 'axon'
later,BCD Travel,"Programmer, Travel Automation",https://jobright.ai/jobs/info/6a99a82c551435518ebf02a8,newgrad_jobs,new_grad_2027_start,Hybrid,"Austin, TX",2 hours ago,2026-09-06T22:04:07+00:00,practice,cloud_swe,medium,"fit_priority: programmer, travel automation, Austin hybrid (generic programmer → later).",board_fields,program_end,,,,,,
skip,Billtrust,Associate Data Scientist,https://jobright.ai/jobs/info/6a4422ccef17a815538a3064,newgrad_jobs,new_grad_2027_start,Remote,United States,3 hours ago,2026-09-06T22:04:07+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
keep,Booz Allen Hamilton,Data Scientist,https://jobright.ai/jobs/info/6a8dc5d8d34f700f87fd5d4b,newgrad_jobs,new_grad_2027_start,On Site,"Washington, DC",12 hours ago,2026-09-06T22:04:07+00:00,core,data_ml,high,"fit_priority: data scientist, US on-site.",board_fields,program_end,,,none,,,title-only attached McLean R0229815-1; board locations are Washington DC / Fort Meade. Multiple Workday Data Scientist reqs — left unresolved.
keep,Booz Allen Hamilton,Data Scientist,https://jobright.ai/jobs/info/6a9b4dd4fe45b8490f607efb,newgrad_jobs,new_grad_2027_start,On Site,"Fort Meade, MD; Annapolis Junction, MD",12 hours ago,2026-09-06T22:04:07+00:00,core,data_ml,medium,"fit_priority: data scientist, Fort Meade / Annapolis Junction on-site. export_compliance: keep, low care.",board_fields,program_end,,,none,,,title-only attached McLean R0229815-1; board locations are Washington DC / Fort Meade. Multiple Workday Data Scientist reqs — left unresolved.
keep,CACI International Inc,Data Scientist,https://jobright.ai/jobs/info/6a95cedf4c22023a07935e82,newgrad_jobs,new_grad_2027_start,Hybrid,"Bethesda, MD",1 day ago,2026-09-06T22:04:07+00:00,broad,data_ml,medium,"fit_priority: data scientist, Bethesda hybrid. export_compliance possible; keep, low care.",board_fields,program_end,,,none,,,
later,CHEManager International,"Scientist, Computational Chemist & MLOps Engineer",https://jobright.ai/jobs/info/6a9b0200d5ff1f3f1c39d308,newgrad_jobs,new_grad_2027_start,On Site,"Madison, WI",2 days ago,2026-09-06T22:04:07+00:00,practice,health_ai,medium,fit_priority: computational chemist & MLOps — chemist-primary.,board_fields,program_end,,,,,,
later,Capgemini,AI Associate (+ SAP ) Consultant t Job Details | Capgemini,https://jobright.ai/jobs/info/6a9c497a68f82b4036736098,newgrad_jobs,new_grad_2027_start,On Site,"Houston, TX; Columbia, SC",1 day ago,2026-09-06T22:04:07+00:00,practice,data_ml,medium,fit_priority: AI associate / SAP consultant (consulting delivery → later).,board_fields,program_end,,,,,,
keep,Capgemini,Associate-AI-ML Engineer / GenAI Engineer - Data Scientist Job Details | Capgemini,https://jobright.ai/jobs/info/6a9c492aa7ba386c5d66e2cb,newgrad_jobs,new_grad_2027_start,On Site,"Houston, TX",1 day ago,2026-09-06T22:04:07+00:00,core,data_ml,medium,"fit_priority: associate AI/ML / GenAI engineer / data scientist, Houston on-site.",board_fields,program_end,,,none,,,
keep,Capgemini,Junior AI & Metadata Engineer Job Details | Capgemini,https://jobright.ai/jobs/info/6a806242927c79391ad105cc,newgrad_jobs,new_grad_2027_start,Hybrid,"Columbia, SC; Charlotte, NC",1 day ago,2026-09-06T22:04:07+00:00,broad,data_ml,medium,"fit_priority: junior AI and metadata engineer, Carolinas hybrid.",board_fields,program_end,,,none,,,
later,Cherokee Federal,Biological Data Computational Support (Computational Biologist I),https://jobright.ai/jobs/info/6a7f3783e51a1e18a2410fad,newgrad_jobs,new_grad_2027_start,On Site,"Frederick, MD",1 day ago,2026-09-06T22:04:07+00:00,practice,health_ai,medium,"fit_priority: computational biologist support, not SWE/ML engineer.",board_fields,program_end,,,,,,
later,Cherokee Federal,Data Scientist,https://jobright.ai/jobs/info/6a9cd07568f82b4036736f8f,newgrad_jobs,new_grad_2027_start,On Site,"Atlanta, GA",19 hours ago,2026-09-06T22:04:07+00:00,broad,data_ml,medium,"fit_priority: Cherokee Federal data scientist, Atlanta on-site. Contractor listing; not labeled new-grad.",board_fields,program_end,,,,,,
later,Cherokee Nation,Data Scientist,https://jobright.ai/jobs/info/6a9ccc5da7ba386c5d66f1a1,newgrad_jobs,new_grad_2027_start,On Site,"Atlanta, GA",19 hours ago,2026-09-06T22:04:07+00:00,broad,data_ml,medium,"fit_priority: Cherokee Nation data scientist, Atlanta on-site. Likely twin of the Cherokee Federal card.",board_fields,program_end,,,,,,
keep,Citadel,"Sector Data Scientist, Central Team",https://jobright.ai/jobs/info/6a67bb80d0fb4c3df393e6b9,newgrad_jobs,new_grad_2027_start,On Site,"New York, NY",1 day ago,2026-09-06T22:04:07+00:00,core,data_ml,high,"fit_priority: sector data scientist, central team, New York on-site.",board_fields,program_end,,,none,,,
keep,Clera,Founding AI Engineer,https://jobright.ai/jobs/info/6a7e68a719ce4e6e9d932edc,newgrad_jobs,new_grad_2027_start,On Site,"San Francisco, CA",1 day ago,2026-09-06T22:04:07+00:00,core,data_ml,medium,"fit_priority: founding AI engineer, San Francisco on-site. Agency listing.",board_fields,program_end,,,none,,,Jobright Clera Founding AI Engineer twins; Ashby lists multiple SF requisitions with that title. Left unresolved. Do not add Clera to careers_boards.yaml.
keep,Clera,Founding AI Engineer,https://jobright.ai/jobs/info/6a9afa9190a313642c657e03,newgrad_jobs,new_grad_2027_start,On Site,"San Francisco, CA",1 day ago,2026-09-06T22:04:07+00:00,core,data_ml,medium,"fit_priority: founding AI engineer, San Francisco on-site. Agency listing.",board_fields,program_end,,,none,,,Jobright Clera Founding AI Engineer twins; Ashby lists multiple SF requisitions with that title. Left unresolved. Do not add Clera to careers_boards.yaml.
