decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm,apply_url,apply_url_confidence,apply_ats,apply_matched_title,apply_resolve_evidence
skip,Clera,Solutions Engineer,https://jobs.ashbyhq.com/clera/88592b8a-8ddb-41d2-a467-755eebcd0d83/application,ashby_sweep,new_grad,,Munich,2026-09-01T03:14:43.764+00:00,2026-09-05T22:12:45.726135+00:00,,,high,non_us_location: work location is outside the US (Munich).,board_fields,n/a,,,,,,
skip,Clera,Talent AI Operator,https://jobs.ashbyhq.com/clera/2dfd0c20-ab97-4175-93f1-7854420ba612/application,ashby_sweep,new_grad,,San Francisco,2026-09-01T17:06:43.707+00:00,2026-09-05T22:12:45.726135+00:00,,,high,"non_target_role: talent/ops operator, not SWE/ML.",board_fields,n/a,,,,,,
later,Etched,"Silicon Validation Engineer, Software",https://jobs.ashbyhq.com/etched/82622c6f-9b8f-44d1-b8fc-2d4634f5abbf/application,ashby_sweep,new_grad,,San Jose,2026-09-03T06:35:39.271+00:00,2026-09-05T22:12:45.726135+00:00,broad,cloud_swe,medium,fit_priority: adjacent or experienced specialist SWE/support/analytics; not a clear new-grad target.,board_fields,program_end,,,,,,
skip,OpenAI,AI Support Engineer - Singapore (Korean Speaking),https://jobs.ashbyhq.com/openai/c8270289-d73d-4ad6-8cae-2b537f8d9062/application,ashby_sweep,new_grad,,Singapore,2026-09-01T23:35:29.750+00:00,2026-09-05T22:12:45.726135+00:00,,,high,non_us_location: work location is outside the US (Singapore).,board_fields,n/a,,,,,,
skip,OpenAI,AI Support Engineer - Tokyo (Korean Speaking),https://jobs.ashbyhq.com/openai/3dcfbfbf-9ac2-46fe-8cce-4e2660d98be4/application,ashby_sweep,new_grad,,"Tokyo, Japan",2026-09-01T23:37:44.153+00:00,2026-09-05T22:12:45.726135+00:00,,,high,"non_us_location: work location is outside the US (Tokyo, Japan).",board_fields,n/a,,,,,,
later,OpenAI,"AI Support Engineer, Government - San Francisco, CA",https://jobs.ashbyhq.com/openai/48993416-b5f5-4c3f-b7c8-b8ca7c2395e0/application,ashby_sweep,new_grad,,San Francisco,2026-08-31T21:38:54.505+00:00,2026-09-05T22:12:45.726135+00:00,practice,cloud_swe,medium,fit_priority: adjacent or experienced specialist SWE/support/analytics; not a clear new-grad target.,board_fields,program_end,,,,,,
later,OpenAI,"AI Support Engineer, Government - Washington, D.C.",https://jobs.ashbyhq.com/openai/6d1d835d-5882-4191-b78e-fd04a4c05f11/application,ashby_sweep,new_grad,,"Washington, DC",2026-08-31T21:38:56.669+00:00,2026-09-05T22:12:45.726135+00:00,practice,cloud_swe,medium,fit_priority: adjacent or experienced specialist SWE/support/analytics; not a clear new-grad target.,board_fields,program_end,,,,,,
later,OpenAI,"Applied AI Engineer, Cyber, Government",https://jobs.ashbyhq.com/openai/be7b1bf5-37ab-40f7-9ec1-e9732244f12a/application,ashby_sweep,new_grad,,"Washington, DC",2026-09-01T21:15:47.771+00:00,2026-09-05T22:12:45.726135+00:00,core,data_ml,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced.,board_fields,program_end,,,,,,
skip,OpenAI,Codex Deployment Engineer,https://jobs.ashbyhq.com/openai/c8d3feee-2b6a-4ef7-b8c0-90bbd1381c1f/application,ashby_sweep,new_grad,,São Paulo,2026-09-02T21:03:19.532+00:00,2026-09-05T22:12:45.726135+00:00,,,high,non_us_location: work location is outside the US (São Paulo).,board_fields,n/a,,,,,,
later,OpenAI,"Full Stack Software Engineer, Product Explorations",https://jobs.ashbyhq.com/openai/4d1ede8c-3d4c-4503-8408-81e4b68c5c91/application,ashby_sweep,new_grad,,San Francisco,2026-09-03T20:29:00.146+00:00,2026-09-05T22:12:45.726135+00:00,core,cloud_swe,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced.,board_fields,program_end,,,,,,
later,OpenAI,"People Research Data Scientist, AI Fairness & Bias",https://jobs.ashbyhq.com/openai/cadb7c24-2aea-4b98-a793-65ae9388b5d6/application,ashby_sweep,new_grad,,San Francisco,2026-08-31T16:39:50.950+00:00,2026-09-05T22:12:45.726135+00:00,core,data_ml,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced.,board_fields,program_end,,,,,,
later,OpenAI,"Product Engineer, Ona",https://jobs.ashbyhq.com/openai/c442eab0-b8b4-40f6-b0f2-0fc91aea294a/application,ashby_sweep,new_grad,,San Francisco,2026-09-02T22:01:40.432+00:00,2026-09-05T22:12:45.726135+00:00,core,cloud_swe,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced.,board_fields,program_end,,,,,,
later,OpenAI,"Software Engineer, HSM Infrastructure Security, Consumer Devices",https://jobs.ashbyhq.com/openai/a14780e7-0316-478c-8e6a-d7629c31c49d/application,ashby_sweep,new_grad,,San Francisco,2026-09-04T23:40:07.105+00:00,2026-09-05T22:12:45.726135+00:00,core,cloud_swe,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced.,board_fields,program_end,,,,,,
keep,OpenAI,"Software Engineer, Host Assurance",https://jobs.ashbyhq.com/openai/0b9e565a-ae5f-40fc-8350-b59f71f76df1/application,ashby_sweep,new_grad,,San Francisco,2026-09-05T14:19:37.047+00:00,2026-09-05T22:12:45.726135+00:00,core,cloud_swe,medium,"fit_priority: software engineer, host assurance, San Francisco. Not labeled new-grad; still core cloud_swe.",board_fields,program_end,,https://jobs.ashbyhq.com/openai/0b9e565a-ae5f-40fc-8350-b59f71f76df1,exact,ashby,"Software Engineer, Host Assurance",title overlap 1.00 on known ashby 'openai'
skip,OpenAI,"Software Engineer, Integrity Foundations - London",https://jobs.ashbyhq.com/openai/46703db4-6023-4ac6-93a8-22dc95009945/application,ashby_sweep,new_grad,,"London, UK",2026-08-31T22:30:25.325+00:00,2026-09-05T22:12:45.726135+00:00,,,high,"non_us_location: work location is outside the US (London, UK).",board_fields,n/a,,,,,,
later,OpenAI,"Software Engineer, Native Learning Experiences",https://jobs.ashbyhq.com/openai/1098311d-3a07-40ad-8107-6245a492a0b3/application,ashby_sweep,new_grad,,San Francisco,2026-09-03T19:51:26.815+00:00,2026-09-05T22:12:45.726135+00:00,core,cloud_swe,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced.,board_fields,program_end,,,,,,
later,OpenAI,"Software Engineer, Safety Engineering",https://jobs.ashbyhq.com/openai/9371f837-70ef-4387-a4b7-70f252b04aa5/application,ashby_sweep,new_grad,,San Francisco,2026-08-31T19:44:52.442+00:00,2026-09-05T22:12:45.726135+00:00,core,cloud_swe,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced.,board_fields,program_end,,,,,,
later,OpenAI,"Systems Integration Engineer, Build Systems | Consumer Devices",https://jobs.ashbyhq.com/openai/9104a37c-6ae0-499b-a2f7-2785e63b5f0c/application,ashby_sweep,new_grad,,San Francisco,2026-08-31T16:53:57.877+00:00,2026-09-05T22:12:45.726135+00:00,core,cloud_swe,medium,fit_priority: OpenAI US SWE/research posting with no new-grad/intern signal; likely experienced.,board_fields,program_end,,,,,,
later,OpenAI,"Systems Test Engineer, End-to-End Validation | Consumer Devices",https://jobs.ashbyhq.com/openai/393b88d7-1fbc-466a-9108-a7c1bafeb8d8/application,ashby_sweep,new_grad,,San Francisco,2026-09-01T16:48:47.506+00:00,2026-09-05T22:12:45.726135+00:00,practice,cloud_swe,medium,fit_priority: adjacent or experienced specialist SWE/support/analytics; not a clear new-grad target.,board_fields,program_end,,,,,,
skip,Perplexity,Internship - Machine Learning Research Engineer,https://jobs.ashbyhq.com/perplexity/b9e1ff15-d52a-46d5-abf0-26460f2a116c/application,ashby_sweep,new_grad,,Berlin,2026-09-02T10:35:02.552+00:00,2026-09-05T22:12:45.726135+00:00,,,high,non_us_location: work location is outside the US (Berlin).,board_fields,n/a,,,,,,
skip,Perplexity,Member of Technical Staff (Search Quality Analyst),https://jobs.ashbyhq.com/perplexity/3b349a2f-360e-44e6-a57d-6a87bc3016a7/application,ashby_sweep,new_grad,,Belgrade,2026-09-02T10:31:55.436+00:00,2026-09-05T22:12:45.726135+00:00,,,high,non_us_location: work location is outside the US (Belgrade).,board_fields,n/a,,,,,,
keep,Perplexity,"Member of Technical Staff (Software Engineer, Infrastructure)",https://jobs.ashbyhq.com/perplexity/76c9b39f-aecc-4247-b5f5-ebcd02dff7c3/application,ashby_sweep,new_grad,,San Francisco,2026-09-05T09:23:02.059+00:00,2026-09-05T22:12:45.726135+00:00,core,cloud_swe,medium,"fit_priority: MTS software engineer, infrastructure, San Francisco. Form probe timed out; still a US infra SWE.",board_fields,program_end,,https://jobs.ashbyhq.com/perplexity/76c9b39f-aecc-4247-b5f5-ebcd02dff7c3,exact,ashby,"Member of Technical Staff (Software Engineer, Infrastructure)",title overlap 1.00 on known ashby 'perplexity'
skip,4theweb,Wordpress Web Developer + Graphic Design,https://jobright.ai/jobs/info/6a9c7969dacf777321a8e118,newgrad_jobs,new_grad_2027_start,On Site,"Littleton, CO",1 hour ago,2026-09-05T22:11:34+00:00,,,high,"non_target_role: wordpress / graphic-design web developer, not SWE/ML.",board_fields,n/a,,,,,,
skip,A Full Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6a9c2402c1d6f91bc3883e5f,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
skip,A Full Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6a9c24022c964816f65e8fd4,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
skip,A Full Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6a9c23ffa7ba386c5d66e09f,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
skip,A Full Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6a9c23fbdacf777321a8dc00,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
skip,A Full Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6a9c23fb68f82b4036735e1a,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
skip,A Full Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6a9c23f975edfa11b470d8f1,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
skip,A Full Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6a9c23f6a7ba386c5d66e097,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
skip,A Full Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6a9c23f068f82b4036735e04,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
skip,A Full Renovation LLC,Data Analyst,https://jobright.ai/jobs/info/6a9c23eb2c964816f65e8fbd,newgrad_jobs,new_grad_2027_start,Remote,United States,7 hours ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
skip,Achieve,Data Scientist (AHL),https://jobright.ai/jobs/info/6a696efd5f8d2a1f3a1120b9,newgrad_jobs,new_grad_2027_start,Remote,United States,1 day ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
skip,Achieve,Data Scientist (AHL),https://jobright.ai/jobs/info/6a69ee4519d76667a2abccd7,newgrad_jobs,new_grad_2027_start,Remote,United States,1 day ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
skip,Achieve,Data Scientist (AHL),https://jobright.ai/jobs/info/6a67e069872eb74f9eadb880,newgrad_jobs,new_grad_2027_start,Remote,United States,1 day ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
skip,Aflac,"Data Analyst Job Details | Aflac, Incorporated",https://jobright.ai/jobs/info/6a9c82ba75edfa11b470e3ee,newgrad_jobs,new_grad_2027_start,Remote,United States,1 hour ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
skip,Alpine Bank,Physical Security Analyst,https://jobright.ai/jobs/info/6a8dec79581f2d7bfdfe9f74,newgrad_jobs,new_grad_2027_start,Hybrid,"Denver, CO; Rifle, CO; Grand Junction, CO",4 hours ago,2026-09-05T22:11:34+00:00,,,high,"non_target_role: physical security analyst, not SWE/ML.",board_fields,n/a,,,,,,
later,Amentum,C or C++ Junior Developer,https://jobright.ai/jobs/info/6a5679dae9b77f668bd638d1,newgrad_jobs,new_grad_2027_start,On Site,"Dahlgren, VA",4 hours ago,2026-09-05T22:11:34+00:00,broad,cloud_swe,medium,"fit_priority: junior C/C++ developer, Dahlgren. Defense-adjacent; later not skip.",board_fields,program_end,,,,,,
keep,Axon,AI Scientist I,https://jobright.ai/jobs/info/6a0f83f683d71442898211a2,newgrad_jobs,new_grad_2027_start,Hybrid,"Seattle, WA",3 hours ago,2026-09-05T22:11:34+00:00,core,data_ml,high,"fit_priority: AI Scientist I, Seattle hybrid.",board_fields,program_end,,https://job-boards.greenhouse.io/axon/jobs/7746492003,exact,greenhouse,AI Scientist I,title overlap 1.00 on greenhouse board 'axon' (514 postings)
skip,Billtrust,Associate Data Scientist,https://jobright.ai/jobs/info/6a4422ccef17a815538a3064,newgrad_jobs,new_grad_2027_start,Remote,United States,1 day ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
keep,Booz Allen Hamilton,"AI Engineer, Junior",https://jobright.ai/jobs/info/6a8619d0cc81eb647e9f1680,newgrad_jobs,new_grad_2027_start,On Site,"San Antonio, TX",12 hours ago,2026-09-05T22:11:34+00:00,broad,data_ml,high,"fit_priority: junior AI engineer. export_compliance possible; keep, low care.",board_fields,program_end,,https://bah.wd1.myworkdayjobs.com/BAH_Jobs/job/San-Antonio-TX/AI-Engineer--Junior_R0247417,exact,workday,"AI Engineer, Junior","title overlap 1.00 on known workday 'bah.wd1/BAH_Jobs' (q='AI Engineer, Junior')"
keep,Booz Allen Hamilton,Data Scientist,https://jobright.ai/jobs/info/6a8dc5d8d34f700f87fd5d4b,newgrad_jobs,new_grad_2027_start,On Site,"Washington, DC",12 hours ago,2026-09-05T22:11:34+00:00,core,data_ml,high,"fit_priority: data scientist, US on-site.",board_fields,program_end,,,none,,,generic Data Scientist has many Workday reqs; title-only attached McLean R0229815-1 which does not match board locations (Washington DC / Fort Meade). Left unresolved.
keep,Booz Allen Hamilton,Data Scientist,https://jobright.ai/jobs/info/6a9b4dd4fe45b8490f607efb,newgrad_jobs,new_grad_2027_start,On Site,"Fort Meade, MD; Annapolis Junction, MD",12 hours ago,2026-09-05T22:11:34+00:00,core,data_ml,medium,"fit_priority: data scientist, Fort Meade / Annapolis Junction on-site. export_compliance: keep, low care.",board_fields,program_end,,,none,,,generic Data Scientist has many Workday reqs; title-only attached McLean R0229815-1 which does not match board locations (Washington DC / Fort Meade). Left unresolved.
keep,CACI International Inc,Data Scientist,https://jobright.ai/jobs/info/6a95cedf4c22023a07935e82,newgrad_jobs,new_grad_2027_start,Hybrid,"Bethesda, MD",6 hours ago,2026-09-05T22:11:34+00:00,broad,data_ml,medium,"fit_priority: data scientist, Bethesda hybrid. export_compliance possible; keep, low care.",board_fields,program_end,,,none,,,
later,CHEManager International,"Scientist, Computational Chemist & MLOps Engineer",https://jobright.ai/jobs/info/6a9b0200d5ff1f3f1c39d308,newgrad_jobs,new_grad_2027_start,On Site,"Madison, WI",1 day ago,2026-09-05T22:11:34+00:00,practice,health_ai,medium,fit_priority: computational chemist & MLOps — chemist-primary.,board_fields,program_end,,,,,,
later,Capgemini,AI Associate (+ SAP ) Consultant t Job Details | Capgemini,https://jobright.ai/jobs/info/6a9c497a68f82b4036736098,newgrad_jobs,new_grad_2027_start,On Site,"Houston, TX; Columbia, SC",5 hours ago,2026-09-05T22:11:34+00:00,practice,data_ml,medium,fit_priority: AI associate / SAP consultant (consulting delivery → later).,board_fields,program_end,,,,,,
keep,Capgemini,Associate-AI-ML Engineer / GenAI Engineer - Data Scientist Job Details | Capgemini,https://jobright.ai/jobs/info/6a9c492aa7ba386c5d66e2cb,newgrad_jobs,new_grad_2027_start,On Site,"Houston, TX",5 hours ago,2026-09-05T22:11:34+00:00,core,data_ml,medium,"fit_priority: associate AI/ML / GenAI engineer / data scientist, Houston on-site.",board_fields,program_end,,,none,,,
keep,Capgemini,Junior AI & Metadata Engineer Job Details | Capgemini,https://jobright.ai/jobs/info/6a806242927c79391ad105cc,newgrad_jobs,new_grad_2027_start,Hybrid,"Columbia, SC; Charlotte, NC",5 hours ago,2026-09-05T22:11:34+00:00,broad,data_ml,medium,"fit_priority: junior AI and metadata engineer, Carolinas hybrid.",board_fields,program_end,,,none,,,
later,Capgemini,Junior Oracle PL/SQL Developer Job Details | Capgemini,https://jobright.ai/jobs/info/6a848f9ee459fa3baa85f34d,newgrad_jobs,new_grad_2027_start,Hybrid,"Jersey City, NJ",5 hours ago,2026-09-05T22:11:34+00:00,practice,cloud_swe,medium,fit_priority: junior Oracle PL/SQL developer (narrow stack → later).,board_fields,program_end,,,,,,
later,Cherokee Federal,Biological Data Computational Support (Computational Biologist I),https://jobright.ai/jobs/info/6a7f3783e51a1e18a2410fad,newgrad_jobs,new_grad_2027_start,On Site,"Frederick, MD",10 hours ago,2026-09-05T22:11:34+00:00,practice,health_ai,medium,"fit_priority: computational biologist support, not SWE/ML engineer.",board_fields,program_end,,,,,,
keep,Citadel,"Sector Data Scientist, Central Team",https://jobright.ai/jobs/info/6a67bb80d0fb4c3df393e6b9,newgrad_jobs,new_grad_2027_start,On Site,"New York, NY",9 hours ago,2026-09-05T22:11:34+00:00,core,data_ml,high,"fit_priority: sector data scientist, central team, New York on-site.",board_fields,program_end,,,none,,,
skip,Cleary Gottlieb Steen & Hamilton LLP,Junior Generative AI Engineer,https://jobright.ai/jobs/info/6a9b3c1b2cdc5958f53eb94f,newgrad_jobs,new_grad_2027_start,Remote,United States,16 hours ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
keep,Clera,Founding AI Engineer,https://jobright.ai/jobs/info/6a7e68a719ce4e6e9d932edc,newgrad_jobs,new_grad_2027_start,On Site,"San Francisco, CA",2 hours ago,2026-09-05T22:11:34+00:00,core,data_ml,medium,"fit_priority: founding AI engineer, San Francisco on-site. Agency listing.",board_fields,program_end,,,none,,,agency board; multiple same titles. Left unresolved; do not add Clera to careers_boards.yaml.
keep,Clera,Founding AI Engineer,https://jobright.ai/jobs/info/6a9afa9190a313642c657e03,newgrad_jobs,new_grad_2027_start,On Site,"San Francisco, CA",2 hours ago,2026-09-05T22:11:34+00:00,core,data_ml,medium,"fit_priority: founding AI engineer, San Francisco on-site. Agency listing.",board_fields,program_end,,,none,,,agency board; multiple same titles. Left unresolved; do not add Clera to careers_boards.yaml.
keep,Crowe,Machine Learning Software Engineer 1,https://jobright.ai/jobs/info/6a7f6404ad9ff00c26baded5,newgrad_jobs,new_grad_2027_start,On Site,"Chicago, IL; Washington, DC; Tallahassee, FL; Sarasota, FL; Hartford, CT; Nashville, TN; Costa Mesa, CA; San Jose, CA; Atlanta, GA; Boston, MA; Burlington, VT; Cleveland, OH; Columbus, OH; Dallas, TX; Denver, CO; Fort Lauderdale, FL; Fort Wayne, IN; Grand Rapids, MI; Indianapolis, IN; Knoxville, TN; Lexington, KY; Livingston, NJ; Plano, TX; Louisville, KY; Los Angeles, CA; Miami, FL; The Woodlands, TX; New York, NY; Oakbrook Terrace, IL; Sacramento, CA; San Francisco, CA; South Bend, IN; Springfield, IL; Tampa, FL; Houston, TX; Austin, TX; Charlotte, NC",12 hours ago,2026-09-05T22:11:34+00:00,core,data_ml,high,fit_priority: machine-learning software engineer 1.,board_fields,program_end,,,none,,,
later,CyberProof,Junior Full Stack Developer (Data CoE),https://jobright.ai/jobs/info/6a9c8599a7ba386c5d66eb89,newgrad_jobs,new_grad_2027_start,On Site,"Frisco, TX; Bellevue, WA; Atlanta, GA; Overland Park, KS",59 minutes ago,2026-09-05T22:11:34+00:00,broad,cloud_swe,medium,fit_priority: junior full-stack developer (generic Data CoE) — later not keep.,board_fields,program_end,,,,,,
later,CyberProof,Junior Full Stack Developer (Data CoE),https://jobright.ai/jobs/info/6a9c8528a7ba386c5d66eb7a,newgrad_jobs,new_grad_2027_start,On Site,"Overland Park, KS; Bellevue, WA",1 hour ago,2026-09-05T22:11:34+00:00,broad,cloud_swe,medium,fit_priority: junior full-stack developer (generic Data CoE) — later not keep.,board_fields,program_end,,,,,,
later,Electronic Arts (EA),Anti-Cheat Operations Engineer,https://jobright.ai/jobs/info/6a13802983d7144289830d5c,newgrad_jobs,new_grad_2027_start,Hybrid,"Austin, TX; Vancouver, BC",4 hours ago,2026-09-05T22:11:34+00:00,broad,cloud_swe,medium,fit_priority: anti-cheat operations engineer. US site (Austin) present so not non_us_location; ops-leaning → later.,board_fields,program_end,,,,,,
later,Electronic Arts (EA),Anti-Cheat Operations Engineer,https://jobright.ai/jobs/info/6a6c108fca1f9338465fdbda,newgrad_jobs,new_grad_2027_start,Hybrid,"Austin, TX; Vancouver, BC",4 hours ago,2026-09-05T22:11:34+00:00,broad,cloud_swe,medium,fit_priority: anti-cheat operations engineer. US site (Austin) present so not non_us_location; ops-leaning → later.,board_fields,program_end,,,,,,
keep,Fanatics,Data Scientist I,https://jobright.ai/jobs/info/6a63b3768d53603449603c4d,newgrad_jobs,new_grad_2027_start,Hybrid,"Denver, CO; New York, NY",12 hours ago,2026-09-05T22:11:34+00:00,core,data_ml,high,"fit_priority: data scientist I, hybrid US.",board_fields,program_end,,,none,,,
skip,Freudenberg Medical,Product Development Engineer I,https://jobright.ai/jobs/info/6a7f60ebad9ff00c26badd3c,newgrad_jobs,new_grad_2027_start,On Site,"Minnetonka, MN",8 hours ago,2026-09-05T22:11:34+00:00,,,high,"non_target_role: medical-device product-development engineer I, not SWE/ML.",board_fields,n/a,,,,,,
skip,Innodata Inc.,Generative AI Associate - Flexible Hours,https://jobright.ai/jobs/info/6a51f1378d7d3e6cf1cc4bf9,newgrad_jobs,new_grad_2027_start,Remote,United States,10 hours ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
skip,Innodata Inc.,Generative AI Associate - Flexible Hours,https://jobright.ai/jobs/info/6a523090e726ec56126a1ead,newgrad_jobs,new_grad_2027_start,Remote,United States,10 hours ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
skip,Locala,Analytics & Insights Manager,https://jobright.ai/jobs/info/6a9c1eb768f82b4036735d7f,newgrad_jobs,new_grad_2027_start,Hybrid,"Miami, FL",8 hours ago,2026-09-05T22:11:34+00:00,,,high,"non_target_role: analytics and insights manager, not SWE/ML IC.",board_fields,n/a,,,,,,
later,Mass General Brigham,Bioinformatician I,https://jobright.ai/jobs/info/6a9b21649c24314c35f97e14,newgrad_jobs,new_grad_2027_start,Hybrid,"Boston, MA",21 hours ago,2026-09-05T22:11:34+00:00,practice,health_ai,medium,"fit_priority: bioinformatician I — health_ai adjacent, lighter SWE.",board_fields,program_end,,,,,,
later,Morgan Stanley,Junior Data Analyst,https://jobright.ai/jobs/info/6a7f4daaad9ff00c26bad70a,newgrad_jobs,new_grad_2027_start,On Site,"Dallas, TX",6 hours ago,2026-09-05T22:11:34+00:00,practice,data_ml,medium,fit_priority: junior data analyst (light analytics → later).,board_fields,program_end,,,,,,
skip,NVIDIA,"Research Scientist, AI for Graphics and Gaming - New College Grad 2026",https://jobright.ai/jobs/info/697956ed88e2b47213bd8c64,newgrad_jobs,new_grad_2027_start,On Site,"Santa Clara, CA",3 hours ago,2026-09-05T22:11:34+00:00,,,high,start_date_conflict + timing_expired: explicit New College Grad 2026 cycle in the title.,board_fields,n/a,,,,,,
skip,NVIDIA,"Research Scientist, Fundamental Generative AI - New College Grad 2026",https://jobright.ai/jobs/info/6982bd9d348f733a5c35b794,newgrad_jobs,new_grad_2027_start,On Site,"Santa Clara, CA",4 hours ago,2026-09-05T22:11:34+00:00,,,high,start_date_conflict + timing_expired: explicit New College Grad 2026 cycle in the title.,board_fields,n/a,,,,,,
skip,NVIDIA,"Research Scientist, ML Systems - PhD New College Grad 2026",https://jobright.ai/jobs/info/694228dfbdcf884a5addf530,newgrad_jobs,new_grad_2027_start,On Site,"Santa Clara, CA; Westford, MA; Austin, TX",5 hours ago,2026-09-05T22:11:34+00:00,,,high,start_date_conflict + timing_expired + hard_gate: explicit 2026 job cycle/start in the title.,board_fields,n/a,,,,,,
skip,NVIDIA,"Research Scientist, Robotics Research - PhD New College Grad 2026",https://jobright.ai/jobs/info/6968a037f25a380066972619,newgrad_jobs,new_grad_2027_start,On Site,"Seattle, WA",5 hours ago,2026-09-05T22:11:34+00:00,,,high,start_date_conflict + timing_expired + hard_gate: New College Grad 2026 and PhD-only in the title.,board_fields,n/a,,,,,,
later,Publicis Digital Experience,Data Analyst,https://jobright.ai/jobs/info/6a7f8933e2030208f276f2e4,newgrad_jobs,new_grad_2027_start,Hybrid,"Atlanta, GA",2 hours ago,2026-09-05T22:11:34+00:00,practice,data_ml,medium,fit_priority: data analyst (light analytics → later).,board_fields,program_end,,,,,,
later,Publicis Digital Experience,Data Analyst,https://jobright.ai/jobs/info/6a7f8ce4e51a1e18a2413d21,newgrad_jobs,new_grad_2027_start,Hybrid,"Chicago, IL",4 hours ago,2026-09-05T22:11:34+00:00,practice,data_ml,medium,fit_priority: data analyst (light analytics → later).,board_fields,program_end,,,,,,
keep,Quantifind,Associate Data Scientist,https://jobright.ai/jobs/info/6a7cb5bb7c52154b59f5be98,newgrad_jobs,new_grad_2027_start,Hybrid,"Palo Alto, CA",1 day ago,2026-09-05T22:11:34+00:00,core,data_ml,high,fit_priority: associate data scientist.,board_fields,program_end,,https://www.quantifind.com/open-positions/?gh_jid=7589899,exact,greenhouse,Associate Data Scientist,title overlap 1.00 on known greenhouse 'quantifind'
keep,RSM US LLP,CATT Technical Delivery AI Software Engineer - Fall 2027,https://jobright.ai/jobs/info/6a9b1ec71388387060596b21,newgrad_jobs,new_grad_2027_start,On Site,"Atlanta metropolitan area, United States",21 hours ago,2026-09-05T22:11:34+00:00,core,data_ml,high,fit_priority: Fall 2027 AI software engineer (new-grad timing).,board_fields,program_end,,,none,,,
later,Schmidt Sciences,AI Institute Fellow in Residence,https://jobright.ai/jobs/info/68f27aeb76a51a4307bc4279,newgrad_jobs,new_grad_2027_start,On Site,"New York, NY",11 hours ago,2026-09-05T22:11:34+00:00,broad,data_ml,medium,"fit_priority: fellowship / in-residence, not a standard new-grad SWE req.",board_fields,program_end,,,,,,
